x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,yvliang
1.846,-0.388,-0.808,-3.878,1.051,-3.878,4.046,-1.281,-1.482,-3.509,4.157,-8.486,0
1.846,-0.385,-0.809,-3.878,1.047,-3.878,4.048,-1.278,-1.47,-3.521,4.152,-8.485,0
1.841,-0.378,-0.812,-3.876,1.055,-3.876,4.05,-1.276,-1.477,-3.511,4.165,-8.482,0
1.847,-0.376,-0.809,-3.882,1.045,-3.882,4.05,-1.292,-1.482,-3.516,4.166,-8.494,0
1.841,-0.378,-0.818,-3.884,1.055,-3.884,4.044,-1.257,-1.483,-3.516,4.164,-8.497,0
1.843,-0.379,-0.808,-3.884,1.043,-3.884,4.041,-1.248,-1.473,-3.511,4.162,-8.5,0
1.847,-0.385,-0.806,-3.878,1.047,-3.878,4.045,-1.254,-1.478,-3.517,4.161,-8.483,0
1.844,-0.374,-0.802,-3.879,1.04,-3.879,4.044,-1.201,-1.484,-3.511,4.156,-8.486,0
1.841,-0.38,-0.812,-3.881,1.042,-3.881,4.044,-1.267,-1.476,-3.506,4.15,-8.479,0
1.846,-0.388,-0.809,-3.887,1.054,-3.887,4.053,-1.252,-1.484,-3.514,4.156,-8.481,0
1.837,-0.378,-0.802,-3.884,1.05,-3.884,4.041,-1.246,-1.473,-3.519,4.148,-8.485,0
1.853,-0.384,-0.809,-3.874,1.047,-3.874,4.045,-1.149,-1.488,-3.504,4.154,-8.483,0
1.839,-0.382,-0.798,-3.887,1.047,-3.887,4.043,-1.134,-1.473,-3.516,4.157,-8.491,0
1.841,-0.382,-0.804,-3.876,1.05,-3.876,4.038,-1.112,-1.482,-3.514,4.148,-8.491,0
1.844,-0.39,-0.801,-3.885,1.051,-3.885,4.034,-1.107,-1.475,-3.512,4.15,-8.49,0
1.846,-0.386,-0.795,-3.876,1.054,-3.876,4.037,-1.227,-1.482,-3.511,4.153,-8.474,0
1.839,-0.376,-0.796,-3.875,1.048,-3.875,4.028,-1.271,-1.48,-3.501,4.149,-8.488,0
1.844,-0.384,-0.793,-3.874,1.053,-3.874,4.032,-1.22,-1.477,-3.522,4.142,-8.491,0
1.843,-0.372,-0.788,-3.87,1.05,-3.87,4.036,-1.155,-1.481,-3.518,4.147,-8.485,0
1.837,-0.379,-0.797,-3.878,1.052,-3.878,4.046,-1.075,-1.485,-3.533,4.146,-8.471,0
1.842,-0.376,-0.8,-3.873,1.055,-3.873,4.037,-1.115,-1.485,-3.511,4.149,-8.483,0
1.838,-0.373,-0.801,-3.87,1.055,-3.87,4.041,-1.158,-1.467,-3.497,4.142,-8.483,0
1.831,-0.374,-0.816,-3.872,1.054,-3.872,4.038,-1.261,-1.478,-3.504,4.147,-8.483,0
1.834,-0.37,-0.814,-3.866,1.046,-3.866,4.046,-1.252,-1.483,-3.515,4.155,-8.487,0
1.832,-0.378,-0.813,-3.857,1.049,-3.857,4.045,-1.296,-1.477,-3.52,4.148,-8.478,0
1.835,-0.37,-0.815,-3.864,1.05,-3.864,4.052,-1.279,-1.479,-3.509,4.162,-8.491,0
1.837,-0.373,-0.809,-3.867,1.044,-3.867,4.048,-1.284,-1.481,-3.515,4.158,-8.49,0
1.836,-0.37,-0.816,-3.872,1.052,-3.872,4.045,-1.225,-1.483,-3.505,4.167,-8.483,0
1.838,-0.372,-0.813,-3.874,1.042,-3.874,4.051,-1.17,-1.485,-3.512,4.158,-8.497,0
1.836,-0.372,-0.804,-3.867,1.042,-3.867,4.05,-1.182,-1.485,-3.502,4.163,-8.495,0
1.834,-0.378,-0.802,-3.869,1.041,-3.869,4.061,-1.07,-1.476,-3.511,4.15,-8.501,0
1.835,-0.369,-0.802,-3.875,1.047,-3.875,4.057,-1.105,-1.482,-3.501,4.161,-8.487,0
1.834,-0.379,-0.804,-3.88,1.043,-3.88,4.049,-1.198,-1.489,-3.523,4.159,-8.495,0
1.841,-0.373,-0.799,-3.866,1.046,-3.866,4.047,-1.281,-1.485,-3.511,4.167,-8.462,0
1.835,-0.363,-0.929,-3.831,1.044,-3.831,4.045,-1.279,-1.481,-3.511,4.153,-8.486,0
1.83,-0.371,-0.943,-3.833,1.045,-3.833,4.037,-1.285,-1.481,-3.508,4.152,-8.497,0
1.837,-0.375,-0.931,-3.834,1.047,-3.834,4.035,-1.31,-1.483,-3.512,4.153,-8.478,0
1.832,-0.371,-0.931,-3.833,1.049,-3.833,4.029,-1.318,-1.483,-3.516,4.153,-8.484,0
1.837,-0.372,-0.934,-3.831,1.053,-3.831,4.039,-1.301,-1.485,-3.502,4.148,-8.495,0
1.832,-0.372,-0.932,-3.816,1.042,-3.816,4.033,-1.237,-1.49,-3.507,4.143,-8.492,0
1.837,-0.369,-0.935,-3.827,1.051,-3.827,4.05,-1.129,-1.486,-3.516,4.134,-8.489,0
1.843,-0.379,-0.929,-3.825,1.048,-3.825,4.046,-1.149,-1.491,-3.514,4.135,-8.488,0
1.828,-0.373,-0.934,-3.824,1.05,-3.824,4.044,-1.048,-1.481,-3.515,4.137,-8.477,0
1.839,-0.372,-0.929,-3.824,1.05,-3.824,4.052,-0.893,-1.471,-3.503,4.146,-8.483,0
1.836,-0.372,-0.933,-3.831,1.048,-3.831,4.062,-0.935,-1.488,-3.513,4.139,-8.483,0
1.832,-0.373,-0.949,-3.818,1.038,-3.818,4.05,-1.079,-1.481,-3.514,4.135,-8.487,0
1.831,-0.385,-0.943,-3.821,1.042,-3.821,4.049,-1.114,-1.483,-3.51,4.138,-8.478,0
1.832,-0.376,-0.942,-3.824,1.045,-3.824,4.045,-1.228,-1.483,-3.505,4.144,-8.487,0
1.835,-0.374,-0.946,-3.823,1.041,-3.823,4.047,-1.233,-1.48,-3.509,4.149,-8.493,0
1.823,-0.379,-0.948,-3.837,1.045,-3.837,4.037,-1.253,-1.488,-3.507,4.147,-8.487,0
1.82,-0.363,-0.944,-3.831,1.041,-3.831,4.047,-1.234,-1.485,-3.505,4.16,-8.486,0
1.832,-0.373,-0.947,-3.822,1.043,-3.822,4.043,-1.213,-1.486,-3.494,4.157,-8.491,0
1.838,-0.374,-0.945,-3.838,1.038,-3.838,4.051,-1.092,-1.487,-3.518,4.155,-8.492,0
1.832,-0.378,-0.941,-3.844,1.042,-3.844,4.055,-1.072,-1.482,-3.506,4.153,-8.488,0
1.829,-0.38,-0.944,-3.835,1.034,-3.835,4.054,-1.038,-1.481,-3.5,4.147,-8.483,0
1.827,-0.373,-0.943,-3.837,1.044,-3.837,4.052,-1.073,-1.478,-3.506,4.149,-8.484,0
1.835,-0.377,-0.947,-3.839,1.042,-3.839,4.048,-1.161,-1.479,-3.513,4.158,-8.48,0
1.827,-0.379,-0.943,-3.836,1.041,-3.836,4.047,-1.245,-1.488,-3.51,4.151,-8.492,0
1.833,-0.377,-0.945,-3.83,1.045,-3.83,4.041,-1.269,-1.491,-3.506,4.151,-8.495,0
1.83,-0.375,-0.947,-3.842,1.042,-3.842,4.044,-1.242,-1.491,-3.509,4.145,-8.486,0
1.832,-0.371,-0.936,-3.844,1.039,-3.844,4.048,-1.291,-1.484,-3.503,4.154,-8.48,0
1.829,-0.371,-0.942,-3.839,1.037,-3.839,4.036,-1.344,-1.482,-3.514,4.15,-8.495,0
1.833,-0.378,-0.94,-3.842,1.041,-3.842,4.041,-1.342,-1.488,-3.523,4.145,-8.479,0
1.832,-0.368,-0.941,-3.844,1.042,-3.844,4.033,-1.331,-1.487,-3.504,4.138,-8.48,0
1.844,-0.37,-0.939,-3.845,1.035,-3.845,4.037,-1.298,-1.484,-3.509,4.144,-8.479,0
1.836,-0.378,-0.939,-3.841,1.046,-3.841,4.046,-1.182,-1.476,-3.507,4.147,-8.482,0
1.842,-0.375,-0.931,-3.852,1.049,-3.852,4.049,-1.069,-1.486,-3.515,4.141,-8.469,0
1.832,-0.37,-0.939,-3.851,1.036,-3.851,4.042,-1.112,-1.474,-3.507,4.148,-8.475,0
1.829,-0.377,-0.936,-3.842,1.046,-3.842,4.048,-1.131,-1.48,-3.507,4.139,-8.481,0
1.83,-0.378,-0.946,-3.845,1.042,-3.845,4.035,-1.276,-1.486,-3.506,4.144,-8.477,0
1.836,-0.377,-0.945,-3.838,1.044,-3.838,4.033,-1.343,-1.484,-3.524,4.151,-8.48,0
1.836,-0.378,-0.952,-3.837,1.044,-3.837,4.038,-1.358,-1.481,-3.506,4.141,-8.48,0
1.83,-0.366,-0.947,-3.839,1.047,-3.839,4.037,-1.334,-1.484,-3.505,4.142,-8.474,0
1.831,-0.384,-0.952,-3.834,1.044,-3.834,4.039,-1.352,-1.481,-3.517,4.151,-8.474,0
1.832,-0.373,-0.947,-3.835,1.045,-3.835,4.041,-1.314,-1.491,-3.52,4.152,-8.466,0
1.829,-0.369,-0.947,-3.842,1.034,-3.842,4.04,-1.354,-1.486,-3.518,4.153,-8.463,0
1.832,-0.371,-0.951,-3.835,1.042,-3.835,4.05,-1.253,-1.483,-3.505,4.15,-8.477,0
1.844,-0.37,-0.948,-3.84,1.047,-3.84,4.054,-1.175,-1.487,-3.502,4.145,-8.482,0
1.826,-0.374,-0.949,-3.839,1.042,-3.839,4.05,-1.24,-1.488,-3.504,4.155,-8.476,0
1.824,-0.376,-0.949,-3.835,1.044,-3.835,4.04,-1.323,-1.486,-3.504,4.155,-8.488,0
1.82,-0.378,-0.951,-3.835,1.04,-3.835,4.051,-1.331,-1.478,-3.505,4.147,-8.476,0
1.833,-0.369,-0.953,-3.835,1.033,-3.835,4.047,-1.328,-1.489,-3.516,4.15,-8.47,0
1.832,-0.377,-0.953,-3.843,1.038,-3.843,4.033,-1.331,-1.493,-3.5,4.14,-8.471,0
1.828,-0.371,-0.952,-3.843,1.042,-3.843,4.041,-1.269,-1.487,-3.506,4.144,-8.471,0
1.835,-0.376,-0.945,-3.841,1.038,-3.841,4.042,-1.317,-1.487,-3.506,4.145,-8.483,0
1.837,-0.373,-0.949,-3.846,1.048,-3.846,4.039,-1.308,-1.479,-3.506,4.14,-8.48,0
1.827,-0.377,-0.946,-3.849,1.04,-3.849,4.036,-1.287,-1.489,-3.498,4.144,-8.477,0
1.83,-0.368,-0.947,-3.847,1.045,-3.847,4.04,-1.229,-1.483,-3.504,4.143,-8.471,0
1.832,-0.376,-0.942,-3.852,1.044,-3.852,4.03,-1.26,-1.483,-3.508,4.139,-8.466,0
1.84,-0.379,-0.938,-3.841,1.041,-3.841,4.033,-1.311,-1.49,-3.513,4.142,-8.48,0
1.834,-0.378,-0.938,-3.851,1.037,-3.851,4.033,-1.303,-1.488,-3.514,4.137,-8.483,0
1.833,-0.378,-0.941,-3.834,1.045,-3.834,4.043,-1.247,-1.492,-3.509,4.143,-8.469,0
1.833,-0.362,-0.936,-3.835,1.044,-3.835,4.041,-1.23,-1.493,-3.518,4.138,-8.473,0
1.834,-0.374,-0.95,-3.832,1.044,-3.832,4.039,-1.264,-1.485,-3.503,4.135,-8.482,0
1.828,-0.373,-0.953,-3.826,1.04,-3.826,4.037,-1.342,-1.48,-3.506,4.135,-8.474,0
1.835,-0.373,-0.95,-3.831,1.041,-3.831,4.028,-1.364,-1.485,-3.517,4.141,-8.466,0
1.827,-0.373,-0.958,-3.823,1.046,-3.823,4.04,-1.349,-1.486,-3.516,4.135,-8.471,0
1.831,-0.373,-0.955,-3.826,1.041,-3.826,4.046,-1.316,-1.491,-3.502,4.141,-8.476,0
1.837,-0.374,-0.955,-3.833,1.035,-3.833,4.044,-1.338,-1.489,-3.505,4.137,-8.477,0
1.835,-0.368,-0.953,-3.828,1.039,-3.828,4.051,-1.251,-1.49,-3.52,4.139,-8.468,0
1.829,-0.367,-0.954,-3.828,1.047,-3.828,4.055,-1.16,-1.487,-3.523,4.144,-8.475,0
1.83,-0.369,-0.953,-3.817,1.036,-3.817,4.043,-1.217,-1.486,-3.506,4.136,-8.472,0
1.832,-0.381,-0.95,-3.832,1.045,-3.832,4.06,-1.195,-1.493,-3.499,4.132,-8.478,0
1.825,-0.376,-0.951,-3.839,1.046,-3.839,4.059,-1.153,-1.489,-3.511,4.145,-8.474,0
1.825,-0.367,-0.946,-3.831,1.047,-3.831,4.048,-1.202,-1.493,-3.511,4.138,-8.457,0
1.827,-0.367,-0.95,-3.828,1.044,-3.828,4.057,-1.04,-1.487,-3.515,4.144,-8.47,0
1.824,-0.381,-0.947,-3.82,1.045,-3.82,4.053,-1.017,-1.491,-3.52,4.14,-8.478,0
1.827,-0.373,-0.948,-3.826,1.043,-3.826,4.056,-1.054,-1.481,-3.518,4.147,-8.472,0.2
1.828,-0.378,-0.949,-3.823,1.034,-3.823,4.046,-1.105,-1.492,-3.511,4.142,-8.477,0.2
1.827,-0.377,-0.954,-3.825,1.047,-3.825,4.042,-1.229,-1.492,-3.518,4.137,-8.469,0.2
1.825,-0.378,-0.95,-3.832,1.037,-3.832,4.054,-1.103,-1.483,-3.508,4.146,-8.452,0
1.827,-0.372,-0.95,-3.823,1.043,-3.823,4.044,-1.294,-1.485,-3.508,4.142,-8.475,0
1.822,-0.367,-0.949,-3.815,1.043,-3.815,4.06,-1.126,-1.497,-3.512,4.141,-8.479,0
1.824,-0.366,-0.949,-3.809,1.037,-3.809,4.062,-1.04,-1.491,-3.503,4.135,-8.46,0
1.829,-0.371,-0.947,-3.823,1.03,-3.823,4.06,-0.908,-1.49,-3.509,4.14,-8.478,0
1.828,-0.371,-0.953,-3.818,1.042,-3.818,4.053,-0.922,-1.494,-3.514,4.126,-8.481,0
1.827,-0.375,-0.945,-3.825,1.044,-3.825,4.051,-0.963,-1.483,-3.509,4.136,-8.47,0
1.832,-0.371,-0.962,-3.838,1.039,-3.838,4.065,-1.042,-1.489,-3.517,4.133,-8.477,0
1.829,-0.371,-0.953,-3.827,1.043,-3.827,4.055,-1.132,-1.496,-3.508,4.129,-8.478,0
1.827,-0.375,-0.955,-3.822,1.044,-3.822,4.047,-1.208,-1.489,-3.509,4.138,-8.481,0
1.83,-0.376,-0.961,-3.822,1.04,-3.822,4.054,-1.185,-1.488,-3.508,4.136,-8.478,0
1.829,-0.372,-0.952,-3.835,1.044,-3.835,4.053,-1.189,-1.485,-3.519,4.139,-8.472,0
1.827,-0.373,-0.954,-3.838,1.042,-3.838,4.054,-1.131,-1.485,-3.513,4.141,-8.477,0
1.822,-0.368,-0.963,-3.83,1.039,-3.83,4.049,-1.176,-1.486,-3.511,4.135,-8.472,0
1.826,-0.37,-0.961,-3.841,1.042,-3.841,4.054,-1.236,-1.491,-3.521,4.145,-8.474,0
1.829,-0.371,-0.948,-3.834,1.046,-3.834,4.054,-1.153,-1.49,-3.511,4.136,-8.471,0
1.837,-0.371,-0.952,-3.829,1.043,-3.829,4.058,-1.095,-1.493,-3.506,4.148,-8.466,0
1.831,-0.363,-0.959,-3.835,1.036,-3.835,4.066,-1.039,-1.487,-3.522,4.141,-8.472,0
1.829,-0.37,-0.954,-3.84,1.041,-3.84,4.049,-1.114,-1.482,-3.513,4.142,-8.474,0
1.829,-0.372,-0.955,-3.85,1.037,-3.85,4.054,-1.219,-1.49,-3.508,4.14,-8.478,0
1.827,-0.365,-0.954,-3.844,1.031,-3.844,4.052,-1.315,-1.492,-3.52,4.14,-8.478,0
1.83,-0.361,-0.957,-3.838,1.034,-3.838,4.048,-1.391,-1.489,-3.506,4.141,-8.462,0
1.832,-0.365,-0.956,-3.842,1.042,-3.842,4.04,-1.43,-1.489,-3.499,4.139,-8.466,0
1.828,-0.372,-0.952,-3.846,1.044,-3.846,4.039,-1.433,-1.486,-3.51,4.134,-8.472,0
1.824,-0.376,-0.956,-3.838,1.045,-3.838,4.041,-1.427,-1.489,-3.502,4.143,-8.475,0
1.831,-0.374,-0.952,-3.843,1.045,-3.843,4.044,-1.406,-1.503,-3.509,4.133,-8.484,0
1.833,-0.376,-0.951,-3.845,1.044,-3.845,4.051,-1.328,-1.489,-3.507,4.126,-8.471,0
1.829,-0.384,-0.948,-3.843,1.045,-3.843,4.052,-1.238,-1.488,-3.515,4.132,-8.466,0
1.825,-0.374,-0.946,-3.835,1.045,-3.835,4.051,-1.248,-1.483,-3.501,4.137,-8.474,0
1.823,-0.376,-0.95,-3.84,1.036,-3.84,4.054,-1.177,-1.494,-3.499,4.14,-8.48,0
1.826,-0.377,-0.95,-3.834,1.051,-3.834,4.059,-1.205,-1.494,-3.508,4.124,-8.472,0
1.83,-0.374,-0.954,-3.84,1.042,-3.84,4.045,-1.279,-1.488,-3.497,4.135,-8.473,0
1.829,-0.378,-0.964,-3.847,1.041,-3.847,4.053,-1.289,-1.488,-3.5,4.123,-8.449,0
1.821,-0.37,-0.964,-3.835,1.044,-3.835,4.04,-1.395,-1.483,-3.488,4.122,-8.467,0
1.825,-0.373,-0.967,-3.843,1.043,-3.843,4.053,-1.454,-1.485,-3.493,4.127,-8.461,0
1.832,-0.376,-0.962,-3.835,1.044,-3.835,4.049,-1.341,-1.489,-3.485,4.137,-8.467,0
1.824,-0.366,-0.971,-3.834,1.045,-3.834,4.057,-1.355,-1.488,-3.472,4.134,-8.466,0
1.822,-0.368,-0.958,-3.837,1.034,-3.837,4.057,-1.203,-1.493,-3.493,4.139,-8.479,0
1.83,-0.373,-0.956,-3.817,1.04,-3.817,4.06,-1.151,-1.492,-3.494,4.142,-8.466,0
1.824,-0.368,-0.964,-3.825,1.037,-3.825,4.059,-1.132,-1.484,-3.505,4.143,-8.463,0
1.821,-0.375,-0.964,-3.837,1.043,-3.837,4.067,-1.083,-1.495,-3.502,4.149,-8.464,0
1.823,-0.372,-0.955,-3.829,1.037,-3.829,4.052,-1.192,-1.484,-3.496,4.14,-8.456,0
1.827,-0.377,-0.962,-3.828,1.034,-3.828,4.064,-1.2,-1.488,-3.491,4.141,-8.461,0
1.822,-0.365,-0.957,-3.827,1.043,-3.827,4.06,-1.162,-1.489,-3.507,4.14,-8.458,0
1.817,-0.369,-0.954,-3.831,1.04,-3.831,4.054,-1.221,-1.487,-3.499,4.125,-8.47,0
1.828,-0.371,-0.954,-3.834,1.042,-3.834,4.052,-1.277,-1.488,-3.492,4.136,-8.464,0
1.832,-0.38,-0.958,-3.829,1.038,-3.829,4.05,-1.301,-1.487,-3.497,4.131,-8.468,0
1.833,-0.38,-0.959,-3.827,1.044,-3.827,4.055,-1.236,-1.484,-3.501,4.136,-8.459,0
1.834,-0.367,-0.962,-3.823,1.046,-3.823,4.049,-1.353,-1.484,-3.495,4.14,-8.467,0
1.825,-0.375,-0.959,-3.808,1.043,-3.808,4.056,-1.266,-1.488,-3.491,4.135,-8.467,0
1.827,-0.381,-0.958,-3.806,1.044,-3.806,4.06,-1.126,-1.497,-3.496,4.134,-8.464,0
1.825,-0.371,-0.96,-3.812,1.038,-3.812,4.061,-0.963,-1.488,-3.492,4.136,-8.465,0
1.828,-0.376,-0.961,-3.798,1.044,-3.798,4.064,-0.969,-1.486,-3.493,4.133,-8.462,0
1.835,-0.374,-0.968,-3.81,1.037,-3.81,4.066,-0.883,-1.49,-3.503,4.137,-8.461,0
1.825,-0.376,-0.968,-3.809,1.045,-3.809,4.062,-0.908,-1.496,-3.49,4.135,-8.464,0
1.832,-0.381,-0.97,-3.805,1.044,-3.805,4.06,-0.911,-1.487,-3.495,4.137,-8.466,0
1.825,-0.375,-0.977,-3.802,1.036,-3.802,4.063,-0.944,-1.488,-3.487,4.132,-8.467,0
1.825,-0.362,-0.973,-3.816,1.041,-3.816,4.069,-1.101,-1.495,-3.49,4.139,-8.463,0
1.827,-0.369,-0.979,-3.823,1.035,-3.823,4.06,-1.212,-1.485,-3.482,4.137,-8.464,0
1.826,-0.366,-0.975,-3.823,1.04,-3.823,4.057,-1.158,-1.495,-3.497,4.136,-8.47,0
1.817,-0.366,-0.975,-3.822,1.038,-3.822,4.064,-1.071,-1.488,-3.491,4.139,-8.469,0
1.825,-0.366,-0.977,-3.822,1.036,-3.822,4.065,-0.951,-1.488,-3.486,4.146,-8.468,0
1.823,-0.369,-0.98,-3.816,1.032,-3.816,4.06,-1.029,-1.498,-3.501,4.142,-8.472,0
1.821,-0.368,-0.971,-3.823,1.033,-3.823,4.068,-0.905,-1.484,-3.482,4.143,-8.465,0
1.824,-0.372,-0.973,-3.819,1.034,-3.819,4.062,-0.917,-1.479,-3.482,4.151,-8.471,0
1.825,-0.364,-0.975,-3.815,1.028,-3.815,4.061,-0.905,-1.489,-3.49,4.142,-8.463,0
1.82,-0.366,-0.977,-3.82,1.042,-3.82,4.059,-0.919,-1.483,-3.493,4.153,-8.462,0
1.828,-0.364,-0.97,-3.819,1.036,-3.819,4.068,-0.937,-1.485,-3.499,4.139,-8.472,0
1.825,-0.367,-0.967,-3.824,1.03,-3.824,4.068,-0.983,-1.487,-3.492,4.142,-8.468,0
1.817,-0.363,-0.961,-3.821,1.035,-3.821,4.059,-1.141,-1.49,-3.492,4.142,-8.457,3.2
1.834,-0.362,-0.965,-3.826,1.037,-3.826,4.054,-1.139,-1.489,-3.505,4.142,-8.47,3.2
1.823,-0.362,-0.975,-3.825,1.04,-3.825,4.057,-1.22,-1.5,-3.501,4.146,-8.479,3.2
1.822,-0.368,-0.971,-3.827,1.032,-3.827,4.056,-1.164,-1.489,-3.501,4.152,-8.478,3.2
1.828,-0.373,-0.97,-3.826,1.031,-3.826,4.051,-1.073,-1.475,-3.506,4.137,-8.473,3.2
1.821,-0.375,-0.965,-3.818,1.038,-3.818,4.061,-0.998,-1.495,-3.494,4.141,-8.473,3.2
1.83,-0.37,-0.969,-3.813,1.043,-3.813,4.056,-0.982,-1.488,-3.509,4.149,-8.472,3.2
1.834,-0.368,-0.969,-3.818,1.039,-3.818,4.062,-1.004,-1.488,-3.507,4.139,-8.473,3.2
1.819,-0.375,-0.961,-3.82,1.036,-3.82,4.056,-1.037,-1.488,-3.495,4.143,-8.473,3.2
1.822,-0.372,-0.959,-3.819,1.034,-3.819,4.063,-1.041,-1.49,-3.492,4.151,-8.483,3.2
1.822,-0.369,-0.964,-3.811,1.041,-3.811,4.055,-1.153,-1.488,-3.499,4.152,-8.475,3.2
1.825,-0.371,-0.959,-3.829,1.046,-3.829,4.045,-1.419,-1.495,-3.501,4.151,-8.479,3.2
1.818,-0.375,-0.97,-3.826,1.034,-3.826,4.049,-1.445,-1.485,-3.496,4.146,-8.473,3.2
1.827,-0.364,-0.961,-3.827,1.038,-3.827,4.045,-1.481,-1.495,-3.495,4.145,-8.482,3.2
1.834,-0.376,-0.964,-3.823,1.039,-3.823,4.042,-1.452,-1.492,-3.502,4.15,-8.473,3.2
1.832,-0.367,-0.966,-3.825,1.035,-3.825,4.039,-1.502,-1.49,-3.503,4.142,-8.474,3
1.827,-0.374,-0.966,-3.838,1.035,-3.838,4.05,-1.283,-1.49,-3.496,4.141,-8.473,2.8
1.826,-0.377,-0.962,-3.822,1.04,-3.822,4.049,-1.312,-1.491,-3.506,4.142,-8.461,2
1.826,-0.376,-0.956,-3.838,1.033,-3.838,4.053,-1.261,-1.493,-3.507,4.151,-8.472,1.6
1.824,-0.37,-0.96,-3.839,1.035,-3.839,4.056,-1.2,-1.49,-3.496,4.141,-8.472,0
1.82,-0.373,-0.963,-3.847,1.037,-3.847,4.058,-1.059,-1.493,-3.497,4.14,-8.47,0
1.824,-0.373,-0.956,-3.832,1.043,-3.832,4.061,-1.127,-1.482,-3.496,4.136,-8.482,0
1.825,-0.377,-0.969,-3.835,1.046,-3.835,4.063,-1.069,-1.491,-3.503,4.132,-8.484,0
1.82,-0.376,-0.954,-3.836,1.03,-3.836,4.047,-1.238,-1.492,-3.504,4.129,-8.47,0
1.817,-0.382,-0.958,-3.832,1.034,-3.832,4.043,-1.311,-1.492,-3.501,4.133,-8.468,0
1.823,-0.374,-0.964,-3.832,1.04,-3.832,4.049,-1.225,-1.491,-3.499,4.13,-8.465,0
1.831,-0.374,-0.967,-3.834,1.035,-3.834,4.053,-1.348,-1.494,-3.502,4.133,-8.465,0
1.825,-0.375,-0.955,-3.831,1.036,-3.831,4.044,-1.377,-1.491,-3.502,4.133,-8.471,0
1.832,-0.369,-0.958,-3.838,1.044,-3.838,4.046,-1.3,-1.488,-3.496,4.133,-8.48,0
1.831,-0.372,-0.957,-3.839,1.042,-3.839,4.054,-1.232,-1.499,-3.499,4.139,-8.474,0
1.823,-0.374,-0.955,-3.835,1.042,-3.835,4.054,-1.098,-1.492,-3.493,4.133,-8.471,0
1.823,-0.379,-0.961,-3.839,1.043,-3.839,4.052,-1.153,-1.49,-3.488,4.129,-8.469,0
1.82,-0.368,-0.962,-3.838,1.039,-3.838,4.062,-0.93,-1.488,-3.495,4.14,-8.472,0
1.811,-0.395,-0.94,-3.83,1.035,-3.83,4.063,-0.943,-1.51,-3.502,4.136,-8.478,0
1.811,-0.395,-0.94,-3.83,1.049,-3.83,4.063,-0.943,-1.51,-3.502,4.136,-8.478,0
1.821,-0.37,-0.967,-3.832,1.049,-3.832,4.063,-1.158,-1.494,-3.49,4.133,-8.461,0
1.82,-0.378,-0.971,-3.835,1.035,-3.835,4.049,-1.164,-1.488,-3.492,4.129,-8.466,0
1.817,-0.377,-0.966,-3.833,1.041,-3.833,4.056,-1.214,-1.495,-3.501,4.138,-8.471,0
1.82,-0.363,-0.973,-3.828,1.044,-3.828,4.054,-1.258,-1.5,-3.495,4.128,-8.471,0
1.816,-0.362,-0.974,-3.838,1.04,-3.838,4.063,-1.093,-1.492,-3.483,4.141,-8.469,0
1.814,-0.368,-0.975,-3.823,1.034,-3.823,4.054,-1.101,-1.491,-3.494,4.149,-8.469,0
1.814,-0.367,-0.974,-3.836,1.031,-3.836,4.066,-1.066,-1.489,-3.483,4.15,-8.475,0
1.819,-0.376,-0.973,-3.837,1.025,-3.837,4.063,-0.954,-1.492,-3.489,4.141,-8.456,0
1.821,-0.365,-0.972,-3.829,1.029,-3.829,4.065,-0.946,-1.491,-3.485,4.138,-8.461,0
1.823,-0.366,-0.966,-3.831,1.035,-3.831,4.064,-1.018,-1.491,-3.489,4.137,-8.47,0
1.812,-0.368,-0.959,-3.828,1.041,-3.828,4.062,-1.092,-1.488,-3.488,4.138,-8.477,0
1.819,-0.366,-0.967,-3.839,1.027,-3.839,4.066,-1.123,-1.489,-3.486,4.134,-8.472,0
1.821,-0.371,-0.959,-3.834,1.032,-3.834,4.053,-1.305,-1.479,-3.481,4.141,-8.469,0
1.813,-0.368,-0.968,-3.834,1.027,-3.834,4.06,-1.205,-1.491,-3.489,4.143,-8.479,0
1.821,-0.364,-0.964,-3.838,1.034,-3.838,4.055,-1.37,-1.49,-3.492,4.141,-8.474,0
1.816,-0.373,-0.966,-3.833,1.032,-3.833,4.051,-1.228,-1.493,-3.485,4.136,-8.466,0
1.818,-0.361,-0.971,-3.836,1.029,-3.836,4.063,-1.242,-1.492,-3.493,4.129,-8.476,0
1.813,-0.372,-0.967,-3.839,1.036,-3.839,4.049,-1.261,-1.492,-3.499,4.125,-8.466,0
1.826,-0.379,-0.968,-3.833,1.039,-3.833,4.059,-1.112,-1.492,-3.49,4.135,-8.463,0
1.824,-0.371,-0.968,-3.823,1.032,-3.823,4.058,-0.96,-1.487,-3.496,4.137,-8.471,0
1.822,-0.375,-0.968,-3.836,1.042,-3.836,4.059,-0.946,-1.498,-3.483,4.139,-8.477,0
1.819,-0.377,-0.968,-3.828,1.038,-3.828,4.055,-0.921,-1.495,-3.505,4.133,-8.473,0
1.824,-0.363,-0.973,-3.832,1.052,-3.832,4.062,-0.941,-1.488,-3.495,4.131,-8.465,0
1.826,-0.366,-0.977,-3.831,1.034,-3.831,4.061,-1.024,-1.487,-3.484,4.128,-8.446,0
1.819,-0.361,-0.97,-3.83,1.034,-3.83,4.057,-1.093,-1.493,-3.496,4.133,-8.465,0
